,#,Res.,Ref.,Update,Notes,Status,Dropoff,Day,Dropoff Date,Time,Pickup,Pickup Date,Time_c13,# Days,Category,Vehicle,Colour,Items,Insurance,Departure,Next Rental,RCM_Rego,Pickup Date Time,Dropoff Date Time
917,A,31494,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-25,10:50,A,A,5849942,TITANIUM GREY,A,A,A,A,DH65QN,2024-05-25 10:50:00,2024-05-26 10:05:00
918,A,31306,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-25,10:35,A,A,232207911321,DOVE WHITE,A,A,A,A,DK79HX,2024-05-25 10:35:00,2024-05-26 10:05:00
919,A,32004,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-25,12:30,A,A,232207911727,DOVE WHITE,A,A,A,A,DI99DT,2024-05-25 12:30:00,2024-05-26 10:05:00
920,A,31973,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-25,09:20,A,A,5849946,SILVER,A,A,A,A,S343CSY,2024-05-25 09:20:00,2024-05-26 10:05:00
921,A,31939,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-24,08:15,A,A,5848106,Grey,A,A,A,A,EZE21N,2024-05-24 08:15:00,2024-05-26 10:05:00
922,A,30923,A,A,A,RETURNED,A,A,2024-05-26,10:05,SYD,2024-05-25,13:45,A,A,5848175,Mercurial Grey,A,A,A,A,S658CVF,2024-05-25 13:45:00,2024-05-26 10:05:00
923,A,31107,A,A,A,RETURNED,A,A,2024-05-26,10:10,SYD,2024-05-24,18:05,A,A,5849954,Misty Grey,A,A,A,A,DH68QP,2024-05-24 18:05:00,2024-05-26 10:10:00
924,A,21226,A,A,A,RETURNED,A,A,2024-05-26,10:40,SYD,2024-05-24,13:30,A,A,5849976,White,A,A,A,A,S073CNZ,2024-05-24 13:30:00,2024-05-26 10:40:00
925,A,27446,A,A,A,RETURNED,A,A,2024-05-26,10:40,SYD,2024-05-24,11:05,A,A,5849928,CleaR White,A,A,A,A,EZP24H,2024-05-24 11:05:00,2024-05-26 10:40:00
926,A,24803,A,A,A,RETURNED,A,A,2024-05-26,12:55,SYD,2024-05-24,15:00,A,A,5848150,WHITE,A,A,A,A,S302CTG,2024-05-24 15:00:00,2024-05-26 12:55:00
927,A,31493,A,A,A,RETURNED,A,A,2024-05-26,12:55,SYD,2024-05-25,09:45,A,A,5849947,Black,A,A,A,A,DJ68YC,2024-05-25 09:45:00,2024-05-26 12:55:00
928,A,28632,A,A,A,RETURNED,A,A,2024-05-26,12:55,SYD,2024-05-24,11:30,A,A,5849929,Grey,A,A,A,A,S861CVY,2024-05-24 11:30:00,2024-05-26 12:55:00
929,A,29211,A,A,A,RETURNED,A,A,2024-05-26,12:55,SYD,2024-05-24,13:20,A,A,5848151,Black,A,A,A,A,DJ69YC,2024-05-24 13:20:00,2024-05-26 12:55:00
930,A,21351,A,A,A,RETURNED,A,A,2024-05-26,13:00,SYD,2024-05-24,14:50,A,A,5848101,Grey,A,A,A,A,EWF23W,2024-05-24 14:50:00,2024-05-26 13:00:00
931,A,27558,A,A,A,RETURNED,A,A,2024-05-26,13:00,SYD,2024-05-24,20:00,A,A,5849970,Astro Grey,A,A,A,A,EZP24E,2024-05-24 20:00:00,2024-05-26 13:00:00
932,A,30930,A,A,A,RETURNED,A,A,2024-05-26,13:00,SYD,2024-05-23,10:35,A,A,5849924,Midnight Blue,A,A,A,A,S541CVE,2024-05-23 10:35:00,2024-05-26 13:00:00
933,A,29834,A,A,A,RETURNED,A,A,2024-05-26,13:00,SYD,2024-05-25,10:10,A,A,5848109,CRYSTAL WHITE,A,A,A,A,EZE18P,2024-05-25 10:10:00,2024-05-26 13:00:00
934,A,30448,A,A,A,RETURNED,A,A,2024-05-26,13:45,SYD,2024-05-13,13:30,A,A,5849981,Misty Grey,A,A,A,A,DH67QP,2024-05-13 13:30:00,2024-05-26 13:45:00
935,A,30444,A,A,A,RETURNED,A,A,2024-05-26,13:45,SYD,2024-05-13,13:15,A,A,5849949,Brixton Blue,A,A,A,A,DH64QP,2024-05-13 13:15:00,2024-05-26 13:45:00
936,A,31093,A,A,A,RETURNED,A,A,2024-05-26,13:45,SYD,2024-05-24,19:15,A,A,5848197,Midnight Blue,A,A,A,A,S661CVF,2024-05-24 19:15:00,2024-05-26 13:45:00
937,A,30668,A,A,A,RETURNED,A,A,2024-05-26,13:45,SYD,2024-05-22,13:25,A,A,5848158,WHITE,A,A,A,A,S160CTZ,2024-05-22 13:25:00,2024-05-26 13:45:00
938,A,30172,A,A,A,RETURNED,A,A,2024-05-26,14:05,SYD,2024-05-25,11:00,A,A,5849982,Phantom Black,A,A,A,A,FBF07Q,2024-05-25 11:00:00,2024-05-26 14:05:00
939,A,29611,A,A,A,RETURNED,A,A,2024-05-26,14:05,SYD,2024-05-23,09:30,A,A,5848123,Silver,A,A,A,A,EZE21X,2024-05-23 09:30:00,2024-05-26 14:05:00
940,A,30974,A,A,A,RETURNED,A,A,2024-05-26,14:30,SYD,2024-05-23,10:00,A,A,232207811620,DOVE WHITE,A,A,A,A,DK91HX,2024-05-23 10:00:00,2024-05-26 14:30:00
941,A,30231,A,A,A,RETURNED,A,A,2024-05-26,15:05,SYD,2024-05-25,09:50,A,A,5848195,Grey,A,A,A,A,S161CRO,2024-05-25 09:50:00,2024-05-26 15:05:00
942,A,31108,A,A,A,RETURNED,A,A,2024-05-26,15:15,SYD,2024-05-25,09:35,A,A,5848137,Atlas White,A,A,A,A,EZP21K,2024-05-25 09:35:00,2024-05-26 15:15:00
943,A,31445,A,A,A,RETURNED,A,A,2024-05-26,15:20,SYD,2024-05-24,16:25,A,A,5849994,Midnight Blue,A,A,A,A,S664CVF,2024-05-24 16:25:00,2024-05-26 15:20:00
944,A,31302,A,A,A,RETURNED,A,A,2024-05-26,15:30,SYD,2024-05-24,20:35,A,A,232207819425,,A,A,A,A,S654CZY,2024-05-24 20:35:00,2024-05-26 15:30:00
945,A,30049,A,A,A,RETURNED,A,A,2024-05-26,15:50,SYD,2024-05-25,15:10,A,A,232207917328,White,A,A,A,A,S627CZF,2024-05-25 15:10:00,2024-05-26 15:50:00
946,A,29707,A,A,A,RETURNED,A,A,2024-05-26,15:50,SYD,2024-05-21,09:45,A,A,5848181,Astro Black,A,A,A,A,EZP24J,2024-05-21 09:45:00,2024-05-26 15:50:00
947,A,28371,A,A,A,RETURNED,A,A,2024-05-26,15:50,SYD,2024-05-25,09:20,A,A,5848115,Mighty Yellow,A,A,A,A,EZP21T,2024-05-25 09:20:00,2024-05-26 15:50:00
948,A,28810,A,A,A,RETURNED,A,A,2024-05-26,16:00,SYD,2024-05-25,09:30,A,A,5849967,Blue,A,A,A,A,DJ73YC,2024-05-25 09:30:00,2024-05-26 16:00:00
949,A,31091,A,A,A,RETURNED,A,A,2024-05-26,16:00,SYD,2024-05-23,08:55,A,A,232207916924,DOVE WHITE,A,A,A,A,DK86HX,2024-05-23 08:55:00,2024-05-26 16:00:00
950,A,31724,A,A,A,RETURNED,A,A,2024-05-26,16:25,SYD,2024-05-26,08:55,A,A,5848108,CRYSTAL WHITE,A,A,A,A,EZE18Q,2024-05-26 08:55:00,2024-05-26 16:25:00
951,A,28079,A,A,A,RETURNED,A,A,2024-05-26,16:30,SYD,2024-05-24,11:30,A,A,5849964,Snow White Pearl,A,A,A,A,DE70CY,2024-05-24 11:30:00,2024-05-26 16:30:00
952,A,30230,A,A,A,RETURNED,A,A,2024-05-26,16:40,SYD,2024-05-25,12:30,A,A,5848148,GREY,A,A,A,A,S980CTK,2024-05-25 12:30:00,2024-05-26 16:40:00
953,A,30732,A,A,A,RETURNED,A,A,2024-05-26,16:40,SYD,2024-05-24,17:15,A,A,5849943,White,A,A,A,A,FEQ30P,2024-05-24 17:15:00,2024-05-26 16:40:00
954,A,31693,A,A,A,RETURNED,A,A,2024-05-26,16:45,SYD,2024-05-25,10:10,A,A,5849951,Jupiter Blue,A,A,A,A,S655CVF,2024-05-25 10:10:00,2024-05-26 16:45:00
955,A,28073,A,A,A,RETURNED,A,A,2024-05-26,16:45,SYD,2024-05-25,09:50,A,A,5848099,Signal Red,A,A,A,A,EZP21S,2024-05-25 09:50:00,2024-05-26 16:45:00
956,A,28080,A,A,A,RETURNED,A,A,2024-05-26,16:45,SYD,2024-05-24,11:05,A,A,5848117,Intense Blue,A,A,A,A,EZP21P,2024-05-24 11:05:00,2024-05-26 16:45:00
957,A,27444,A,A,A,RETURNED,A,A,2024-05-26,16:45,SYD,2024-05-24,16:20,A,A,5849932,Grey,A,A,A,A,ENZ50S,2024-05-24 16:20:00,2024-05-26 16:45:00
958,A,28940,A,A,A,RETURNED,A,A,2024-05-26,16:45,SYD,2024-05-24,17:30,A,A,5848155,Clear White,A,A,A,A,EZP21U,2024-05-24 17:30:00,2024-05-26 16:45:00
959,A,29832,A,A,A,RETURNED,A,A,2024-05-26,16:55,SYD,2024-05-24,09:55,A,A,5848113,Blue,A,A,A,A,S160CRO,2024-05-24 09:55:00,2024-05-26 16:55:00
960,A,23952,A,A,A,RETURNED,A,A,2024-05-26,17:00,SYD,2024-05-25,08:20,A,A,5849955,Blue,A,A,A,A,DJ71YC,2024-05-25 08:20:00,2024-05-26 17:00:00
961,A,31067,A,A,A,RETURNED,A,A,2024-05-26,17:30,SYD,2024-05-24,10:45,A,A,232207919027,SILVER,A,A,A,A,S657CZY,2024-05-24 10:45:00,2024-05-26 17:30:00
962,A,29316,A,A,A,RETURNED,A,A,2024-05-26,17:30,SYD,2024-05-23,20:20,A,A,5849991,White,A,A,A,A,DH46QN,2024-05-23 20:20:00,2024-05-26 17:30:00
963,A,30002,A,A,A,RETURNED,A,A,2024-05-26,17:30,SYD,2024-05-24,07:55,A,A,5849983,Mercurial Grey,A,A,A,A,S674CVF,2024-05-24 07:55:00,2024-05-26 17:30:00
964,A,29573,A,A,A,RETURNED,A,A,2024-05-26,17:30,SYD,2024-05-25,09:35,A,A,5848129,WHITE,A,A,A,A,S676CTK,2024-05-25 09:35:00,2024-05-26 17:30:00
965,A,27904,A,A,A,RETURNED,A,A,2024-05-26,17:55,SYD,2024-05-24,12:30,A,A,5848111,WHITE,A,A,A,A,S003CTM,2024-05-24 12:30:00,2024-05-26 17:55:00
966,A,30647,A,A,A,RETURNED,A,A,2024-05-26,17:55,SYD,2024-05-25,10:45,A,A,5848167,Grey,A,A,A,A,EYX33D,2024-05-25 10:45:00,2024-05-26 17:55:00
967,A,32186,A,A,A,RETURNED,A,A,2024-05-26,18:25,SYD,2024-05-26,11:25,A,A,5848131,Saturn Silver,A,A,A,A,S653CVF,2024-05-26 11:25:00,2024-05-26 18:25:00
968,A,31597,A,A,A,RETURNED,A,A,2024-05-26,18:30,SYD,2024-05-22,18:20,A,A,5849965,WHITE,A,A,A,A,S159CTZ,2024-05-22 18:20:00,2024-05-26 18:30:00
969,A,31301,A,A,A,RETURNED,A,A,2024-05-26,18:45,SYD,2024-05-24,13:55,A,A,232207919324,DOVE WHITE,A,A,A,A,DK90HX,2024-05-24 13:55:00,2024-05-26 18:45:00
970,A,29831,A,A,A,RETURNED,A,A,2024-05-26,19:00,SYD,2024-05-24,09:10,A,A,5848128,Silver,A,A,A,A,EUD16L,2024-05-24 09:10:00,2024-05-26 19:00:00
971,A,30813,A,A,A,RETURNED,A,A,2024-05-26,19:00,SYD,2024-05-24,18:30,A,A,232207918722,White,A,A,A,A,S633CZF,2024-05-24 18:30:00,2024-05-26 19:00:00
972,A,32061,A,A,A,RETURNED,A,A,2024-05-26,19:30,SYD,2024-05-26,09:05,A,A,5848119,Ecotronic Grey,A,A,A,A,EZP21N,2024-05-26 09:05:00,2024-05-26 19:30:00
973,A,32309,A,A,A,RETURNED,A,A,2024-05-26,19:30,SYD,2024-05-26,10:10,A,A,5848130,Titanium,A,A,A,A,S838CVV,2024-05-26 10:10:00,2024-05-26 19:30:00
974,A,31300,A,A,A,RETURNED,A,A,2024-05-26,19:30,SYD,2024-05-19,08:45,A,A,5849989,Mercurial Grey,A,A,A,A,S657CVF,2024-05-19 08:45:00,2024-05-26 19:30:00
975,A,30942,A,A,A,RETURNED,A,A,2024-05-26,19:30,SYD,2024-05-24,09:45,A,A,232207818823,White,A,A,A,A,S072CZJ,2024-05-24 09:45:00,2024-05-26 19:30:00
976,A,20409,A,A,A,RETURNED,A,A,2024-05-26,19:30,SYD,2024-05-26,07:30,A,A,5849931,Astro Grey,A,A,A,A,FBU81J,2024-05-26 07:30:00,2024-05-26 19:30:00
977,A,29088,A,A,A,RETURNED,A,A,2024-05-26,19:35,SYD,2024-05-23,08:45,A,A,5849930,White,A,A,A,A,FEQ30Q,2024-05-23 08:45:00,2024-05-26 19:35:00
978,A,30427,A,A,A,RETURNED,A,A,2024-05-26,19:35,SYD,2024-05-24,09:45,A,A,5848182,Black Pearl Metallic,A,A,A,A,DH70QP,2024-05-24 09:45:00,2024-05-26 19:35:00
979,A,30670,A,A,A,RETURNED,A,A,2024-05-26,19:35,SYD,2024-05-23,07:10,A,A,5848145,Silver,A,A,A,A,EQV48X,2024-05-23 07:10:00,2024-05-26 19:35:00
980,A,32011,A,A,A,RETURNED,A,A,2024-05-26,19:35,SYD,2024-05-25,15:00,A,A,5849977,Aurora Black,A,A,A,A,EZP24D,2024-05-25 15:00:00,2024-05-26 19:35:00
981,A,30973,A,A,A,RETURNED,A,A,2024-05-27,07:15,SYD,2024-05-24,08:50,A,A,5849933,Blue,A,A,A,A,DJ72YC,2024-05-24 08:50:00,2024-05-27 07:15:00
982,A,31408,A,A,A,RETURNED,A,A,2024-05-27,07:35,SYD,2024-05-25,11:50,A,A,232207910521,DOVE WHITE,A,A,A,A,DK89HX,2024-05-25 11:50:00,2024-05-27 07:35:00
983,A,32010,A,A,A,RETURNED,A,A,2024-05-27,08:10,SYD,2024-05-23,08:00,A,A,5849926,Atlas White,A,A,A,A,EZP21Q,2024-05-23 08:00:00,2024-05-27 08:10:00
984,A,31151,A,A,A,RETURNED,A,A,2024-05-27,08:55,SYD,2024-05-24,08:20,A,A,232207815225,DOVE WHITE,A,A,A,A,DK76HX,2024-05-24 08:20:00,2024-05-27 08:55:00
985,A,28388,A,A,A,RETURNED,A,A,2024-05-27,09:00,SYD,2024-05-24,15:00,A,A,5849975,Shimmering Silver,A,A,A,A,FBF07S,2024-05-24 15:00:00,2024-05-27 09:00:00
986,A,31065,A,A,A,RETURNED,A,A,2024-05-27,09:25,SYD,2024-05-23,10:40,A,A,232207810721,White,A,A,A,A,S073CZJ,2024-05-23 10:40:00,2024-05-27 09:25:00
987,A,30616,A,A,A,RETURNED,A,A,2024-05-27,10:20,SYD,2024-05-23,20:15,A,A,232207910927,Silver,A,A,A,A,S651CZY,2024-05-23 20:15:00,2024-05-27 10:20:00
988,A,31854,A,A,A,RETURNED,A,A,2024-05-27,10:25,SYD,2024-05-25,10:15,A,A,5849937,Dover White,A,A,A,A,DH73QP,2024-05-25 10:15:00,2024-05-27 10:25:00
989,A,19522,A,A,A,RETURNED,A,A,2024-05-27,10:25,SYD,2024-05-23,19:25,A,A,5848191,SILVER,A,A,A,A,DI89BL,2024-05-23 19:25:00,2024-05-27 10:25:00
990,A,31751,A,A,A,RETURNED,A,A,2024-05-27,10:45,SYD,2024-05-25,10:50,A,A,5848161,,A,A,A,A,S437CRH,2024-05-25 10:50:00,2024-05-27 10:45:00
991,A,30614,A,A,A,RETURNED,A,A,2024-05-27,13:25,SYD,2024-05-23,09:35,A,A,5848114,Space Black,A,A,A,A,S665CVF,2024-05-23 09:35:00,2024-05-27 13:25:00
992,A,29900,A,A,A,RETURNED,A,A,2024-05-27,13:30,SYD,2024-05-23,18:50,A,A,5848149,Silver,A,A,A,A,S978CTK,2024-05-23 18:50:00,2024-05-27 13:30:00
993,A,29951,A,A,A,RETURNED,A,A,2024-05-27,13:30,SYD,2024-05-24,17:15,A,A,5848171,White,A,A,A,A,DH64QN,2024-05-24 17:15:00,2024-05-27 13:30:00
994,A,31185,A,A,A,RETURNED,A,A,2024-05-27,13:30,SYD,2024-05-24,09:20,A,A,5848193,Saturn Silver,A,A,A,A,S656CVF,2024-05-24 09:20:00,2024-05-27 13:30:00
995,A,30899,A,A,A,RETURNED,A,A,2024-05-27,13:30,SYD,2024-05-22,10:45,A,A,232207818021,White,A,A,A,A,S565CYB,2024-05-22 10:45:00,2024-05-27 13:30:00
996,A,31585,A,A,A,RETURNED,A,A,2024-05-27,13:50,SYD,2024-05-24,10:20,A,A,5848173,WHITE,A,A,A,A,S492CXF,2024-05-24 10:20:00,2024-05-27 13:50:00
997,A,29402,A,A,A,RETURNED,A,A,2024-05-27,13:50,SYD,2024-05-24,11:25,A,A,5848100,Grey,A,A,A,A,EZE21P,2024-05-24 11:25:00,2024-05-27 13:50:00
998,A,30672,A,A,A,RETURNED,A,A,2024-05-27,14:35,SYD,2024-05-24,12:20,A,A,5849919,Red Diamond,A,A,A,A,DF08XF,2024-05-24 12:20:00,2024-05-27 14:35:00
999,A,29480,A,A,A,RETURNED,A,A,2024-05-27,15:30,SYD,2024-05-22,09:10,A,A,5849940,White,A,A,A,A,S862CVY,2024-05-22 09:10:00,2024-05-27 15:30:00
1000,A,31464,A,A,A,RETURNED,A,A,2024-05-27,15:35,SYD,2024-05-25,10:25,A,A,5848190,Clear White,A,A,A,A,FBU81K,2024-05-25 10:25:00,2024-05-27 15:35:00
1001,A,31941,A,A,A,RETURNED,A,A,2024-05-27,15:40,SYD,2024-05-24,09:40,A,A,5849922,White,A,A,A,A,S227CNE,2024-05-24 09:40:00,2024-05-27 15:40:00
1002,A,32104,A,A,A,RETURNED,A,A,2024-05-27,15:40,SYD,2024-05-27,10:35,A,A,232207813220,DOVE WHITE,A,A,A,A,DK77HX,2024-05-27 10:35:00,2024-05-27 15:40:00
1003,A,32255,A,A,A,RETURNED,A,A,2024-05-27,15:40,SYD,2024-05-26,09:10,A,A,5849934,Astro Grey,A,A,A,A,DE61CY,2024-05-26 09:10:00,2024-05-27 15:40:00
1004,A,32056,A,A,A,RETURNED,A,A,2024-05-27,15:45,SYD,2024-05-23,19:50,A,A,5849960,Blue,A,A,A,A,S947CNE,2024-05-23 19:50:00,2024-05-27 15:45:00
1005,A,30957,A,A,A,RETURNED,A,A,2024-05-27,15:45,SYD,2024-05-24,18:05,A,A,5848165,Atlas White,A,A,A,A,EZP21L,2024-05-24 18:05:00,2024-05-27 15:45:00
1006,A,32279,A,A,A,RETURNED,A,A,2024-05-27,16:20,SYD,2024-05-27,09:30,A,A,5848137,Atlas White,A,A,A,A,EZP21K,2024-05-27 09:30:00,2024-05-27 16:20:00
1007,A,31531,A,A,A,RETURNED,A,A,2024-05-27,16:20,SYD,2024-05-25,11:10,A,A,232207811521,SILVER,A,A,A,A,S658CZY,2024-05-25 11:10:00,2024-05-27 16:20:00
1008,A,30465,A,A,A,RETURNED,A,A,2024-05-27,16:20,SYD,2024-05-26,11:30,A,A,5849969,Aurora Black,A,A,A,A,DE60CY,2024-05-26 11:30:00,2024-05-27 16:20:00
1009,A,30048,A,A,A,RETURNED,A,A,2024-05-27,16:30,SYD,2024-05-23,19:00,A,A,5848164,Grey,A,A,A,A,S526CTK,2024-05-23 19:00:00,2024-05-27 16:30:00
1010,A,29612,A,A,A,RETURNED,A,A,2024-05-27,16:30,SYD,2024-05-22,10:40,A,A,5849953,Silver,A,A,A,A,DJ66YC,2024-05-22 10:40:00,2024-05-27 16:30:00
1011,A,30644,A,A,A,RETURNED,A,A,2024-05-27,16:40,SYD,2024-05-22,10:30,A,A,5848196,Mercurial Grey,A,A,A,A,S538CVE,2024-05-22 10:30:00,2024-05-27 16:40:00
1012,A,31061,A,A,A,RETURNED,A,A,2024-05-27,18:10,SYD,2024-05-22,11:40,A,A,232207917724,,A,A,A,A,S659CZY,2024-05-22 11:40:00,2024-05-27 18:10:00
1013,A,27224,A,A,A,RETURNED,A,A,2024-05-27,18:10,SYD,2024-05-27,10:45,A,A,5848099,Signal Red,A,A,A,A,EZP21S,2024-05-27 10:45:00,2024-05-27 18:10:00
1014,A,27692,A,A,A,RETURNED,A,A,2024-05-27,18:10,SYD,2024-05-18,13:25,A,A,5849987,Snow White Peak,A,A,A,A,DE71CY,2024-05-18 13:25:00,2024-05-27 18:10:00
1015,A,30047,A,A,A,RETURNED,A,A,2024-05-27,18:30,SYD,2024-05-21,13:05,A,A,5849985,Midnight Blue,A,A,A,A,S539CVE,2024-05-21 13:05:00,2024-05-27 18:30:00
1016,A,32130,A,A,A,RETURNED,A,A,2024-05-27,18:55,SYD,2024-05-26,11:10,A,A,5848163,Honey Bee,A,A,A,A,EZP01P,2024-05-26 11:10:00,2024-05-27 18:55:00
1017,A,31443,A,A,A,RETURNED,A,A,2024-05-27,19:30,SYD,2024-05-23,12:25,A,A,232207816827,PEBBLE BLACK,A,A,A,A,DK98HX,2024-05-23 12:25:00,2024-05-27 19:30:00
1018,A,24660,A,A,A,RETURNED,A,A,2024-05-27,19:35,SYD,2024-05-25,12:25,A,A,5849958,SILVER,A,A,A,A,EZP24G,2024-05-25 12:25:00,2024-05-27 19:35:00
1019,A,32468,A,A,A,RETURNED,A,A,2024-05-27,19:50,SYD,2024-05-27,08:35,A,A,5849924,Midnight Blue,A,A,A,A,S541CVE,2024-05-27 08:35:00,2024-05-27 19:50:00
1020,A,31562,A,A,A,RETURNED,A,A,2024-05-28,07:05,SYD,2024-05-21,14:35,A,A,5848180,Mercurial Grey,A,A,A,A,S667CVF,2024-05-21 14:35:00,2024-05-28 07:05:00
1021,A,24883,A,A,A,RETURNED,A,A,2024-05-28,07:05,SYD,2024-05-24,09:20,A,A,5848157,WHITE,A,A,A,A,EXD11K,2024-05-24 09:20:00,2024-05-28 07:05:00
1022,A,32464,A,A,A,RETURNED,A,A,2024-05-28,07:05,SYD,2024-05-27,13:00,A,A,5849933,Blue,A,A,A,A,DJ72YC,2024-05-27 13:00:00,2024-05-28 07:05:00
1023,A,31726,A,A,A,RETURNED,A,A,2024-05-28,07:10,SYD,2024-05-26,18:20,A,A,5848106,Grey,A,A,A,A,EZE21N,2024-05-26 18:20:00,2024-05-28 07:10:00
1024,A,30316,A,A,A,RETURNED,A,A,2024-05-28,07:40,SYD,2024-05-27,11:10,A,A,232207911727,DOVE WHITE,A,A,A,A,DI99DT,2024-05-27 11:10:00,2024-05-28 07:40:00
1025,A,29554,A,A,A,RETURNED,A,A,2024-05-28,08:20,SYD,2024-05-23,11:05,A,A,5849957,Red Diamond,A,A,A,A,DH48QN,2024-05-23 11:05:00,2024-05-28 08:20:00
1026,A,31184,A,A,A,RETURNED,A,A,2024-05-28,08:30,SYD,2024-05-23,10:40,A,A,5849948,Silver,A,A,A,A,DJ65YC,2024-05-23 10:40:00,2024-05-28 08:30:00
1027,A,31066,A,A,A,RETURNED,A,A,2024-05-28,08:50,SYD,2024-05-23,11:20,A,A,5849945,Silver,A,A,A,A,DJ64YC,2024-05-23 11:20:00,2024-05-28 08:50:00
1028,A,32212,A,A,A,RETURNED,A,A,2024-05-28,09:55,SYD,2024-05-27,15:30,A,A,232207916924,DOVE WHITE,A,A,A,A,DK86HX,2024-05-27 15:30:00,2024-05-28 09:55:00
1029,A,22995,A,A,A,RETURNED,A,A,2024-05-28,10:05,SYD,2024-05-21,13:20,A,A,5848178,Atlas White,A,A,A,A,EZP18R,2024-05-21 13:20:00,2024-05-28 10:05:00
1030,A,29116,A,A,A,RETURNED,A,A,2024-05-28,10:55,SYD,2024-05-27,12:30,A,A,232207919027,SILVER,A,A,A,A,S657CZY,2024-05-27 12:30:00,2024-05-28 10:55:00
1031,A,32374,A,A,A,RETURNED,A,A,2024-05-28,11:00,SYD,2024-05-27,10:50,A,A,5849937,Dover White,A,A,A,A,DH73QP,2024-05-27 10:50:00,2024-05-28 11:00:00
1032,A,32154,A,A,A,RETURNED,A,A,2024-05-28,12:05,SYD,2024-05-24,13:35,A,A,5848134,Clear White,A,A,A,A,EZP21R,2024-05-24 13:35:00,2024-05-28 12:05:00
1033,A,27205,A,A,A,RETURNED,A,A,2024-05-28,12:05,SYD,2024-05-25,18:45,A,A,5848135,Silver,A,A,A,A,EZE21Q,2024-05-25 18:45:00,2024-05-28 12:05:00
1034,A,30900,A,A,A,RETURNED,A,A,2024-05-28,13:25,SYD,2024-05-23,11:30,A,A,5849956,Silver,A,A,A,A,DJ67YC,2024-05-23 11:30:00,2024-05-28 13:25:00
1035,A,30305,A,A,A,RETURNED,A,A,2024-05-28,14:05,SYD,2024-05-24,10:35,A,A,5848143,Blue,A,A,A,A,S527CTK,2024-05-24 10:35:00,2024-05-28 14:05:00
1036,A,30612,A,A,A,RETURNED,A,A,2024-05-28,14:10,SYD,2024-05-22,09:30,A,A,5849952,Black,A,A,A,A,DJ70YC,2024-05-22 09:30:00,2024-05-28 14:10:00
1037,A,29481,A,A,A,RETURNED,A,A,2024-05-28,14:40,SYD,2024-05-22,12:05,A,A,5848198,WHITE,A,A,A,A,S490CXF,2024-05-22 12:05:00,2024-05-28 14:40:00
1038,A,30315,A,A,A,RETURNED,A,A,2024-05-28,15:25,SYD,2024-05-23,14:10,A,A,5849935,Shimmering Silver,A,A,A,A,FBF07R,2024-05-23 14:10:00,2024-05-28 15:25:00
1039,A,31245,A,A,A,RETURNED,A,A,2024-05-28,15:25,SYD,2024-05-22,13:40,A,A,232207916528,DOVE WHITE,A,A,A,A,DK84HX,2024-05-22 13:40:00,2024-05-28 15:25:00
1040,A,31105,A,A,A,RETURNED,A,A,2024-05-28,15:25,SYD,2024-05-22,10:15,A,A,232207819920,White,A,A,A,A,S630CZF,2024-05-22 10:15:00,2024-05-28 15:25:00
1041,A,28569,A,A,A,RETURNED,A,A,2024-05-28,15:35,SYD,2024-05-27,08:35,A,A,5849931,Astro Grey,A,A,A,A,FBU81J,2024-05-27 08:35:00,2024-05-28 15:35:00
1043,A,32192,A,A,A,RETURNED,A,A,2024-05-28,16:05,SYD,2024-05-27,07:30,A,A,5848189,Lunar White,A,A,A,A,S663CVF,2024-05-27 07:30:00,2024-05-28 16:05:00
1044,A,29592,A,A,A,RETURNED,A,A,2024-05-28,16:15,SYD,2024-05-27,09:45,A,A,5848175,Mercurial Grey,A,A,A,A,S658CVF,2024-05-27 09:45:00,2024-05-28 16:15:00
1045,A,32630,A,A,A,RETURNED,A,A,2024-05-28,16:50,SYD,2024-05-28,11:55,A,A,5848166,SILVER,A,A,A,A,S834CTV,2024-05-28 11:55:00,2024-05-28 16:50:00
1046,A,32105,A,A,A,RETURNED,A,A,2024-05-28,16:55,SYD,2024-05-28,09:45,A,A,232207917724,,A,A,A,A,S659CZY,2024-05-28 09:45:00,2024-05-28 16:55:00
1047,A,32303,A,A,A,RETURNED,A,A,2024-05-28,17:00,SYD,2024-05-26,10:55,A,A,232207919720,DOVE WHITE,A,A,A,A,DK87HX,2024-05-26 10:55:00,2024-05-28 17:00:00
1048,A,32308,A,A,A,RETURNED,A,A,2024-05-28,18:00,SYD,2024-05-26,08:45,A,A,5848140,Red,A,A,A,A,S948CNE,2024-05-26 08:45:00,2024-05-28 18:00:00
1049,A,31592,A,A,A,RETURNED,A,A,2024-05-28,18:00,SYD,2024-05-28,08:55,A,A,5848164,Grey,A,A,A,A,S526CTK,2024-05-28 08:55:00,2024-05-28 18:00:00
1050,A,31289,A,A,A,RETURNED,A,A,2024-05-28,19:15,SYD,2024-05-26,20:40,A,A,232207911321,DOVE WHITE,A,A,A,A,DK79HX,2024-05-26 20:40:00,2024-05-28 19:15:00
1051,A,32103,A,A,A,RETURNED,A,A,2024-05-28,19:30,SYD,2024-05-27,09:10,A,A,5848150,WHITE,A,A,A,A,S302CTG,2024-05-27 09:10:00,2024-05-28 19:30:00
